variant,kinase,source_pdb,target_pdb,t,distance_to_source,distance_to_target,distance_matrix_consistency_error,is_observed_structure,supervision_status
linear_interpolation_oracle,PDGFRA,6joi,8pqi,0.0,0.0,1.403868556022644,0.0,True,observed source endpoint
linear_interpolation_oracle,PDGFRA,6joi,8pqi,0.25,0.3509671986103058,1.0529013872146606,0.013833361677825451,False,oracle geometric interpolation using the observed target
linear_interpolation_oracle,PDGFRA,6joi,8pqi,0.5,0.701934278011322,0.701934278011322,0.018484123051166534,False,oracle geometric interpolation using the observed target
linear_interpolation_oracle,PDGFRA,6joi,8pqi,0.75,1.0529015064239502,0.350967139005661,0.013873045332729816,False,oracle geometric interpolation using the observed target
linear_interpolation_oracle,PDGFRA,6joi,8pqi,1.0,1.403868556022644,0.0,0.0,True,observed target endpoint used by oracle
linear_interpolation_oracle,PDGFRA,6joj,8pqh,0.0,0.0,11.113457679748535,0.0,True,observed source endpoint
linear_interpolation_oracle,PDGFRA,6joj,8pqh,0.25,2.778364419937134,8.33509349822998,1.0286965370178223,False,oracle geometric interpolation using the observed target
linear_interpolation_oracle,PDGFRA,6joj,8pqh,0.5,5.556728839874268,5.556728839874268,1.3190501928329468,False,oracle geometric interpolation using the observed target
linear_interpolation_oracle,PDGFRA,6joj,8pqh,0.75,8.335092544555664,2.778364658355713,0.9067463278770447,False,oracle geometric interpolation using the observed target
linear_interpolation_oracle,PDGFRA,6joj,8pqh,1.0,11.113457679748535,0.0,0.0,True,observed target endpoint used by oracle
linear_interpolation_oracle,PIK3CA,5sxe,5sx9,0.0,0.0,0.31298500299453735,0.0,True,observed source endpoint
linear_interpolation_oracle,PIK3CA,5sxe,5sx9,0.25,0.07824625074863434,0.23473873734474182,0.00045814193435944617,False,oracle geometric interpolation using the observed target
linear_interpolation_oracle,PIK3CA,5sxe,5sx9,0.5,0.15649250149726868,0.15649248659610748,0.0005920070689171553,False,oracle geometric interpolation using the observed target
linear_interpolation_oracle,PIK3CA,5sxe,5sx9,0.75,0.23473872244358063,0.07824626564979553,0.00044567344593815506,False,oracle geometric interpolation using the observed target
linear_interpolation_oracle,PIK3CA,5sxe,5sx9,1.0,0.31298500299453735,0.0,0.0,True,observed target endpoint used by oracle
linear_interpolation_oracle,PIK3CA,5sxe,5swo,0.0,0.0,0.4149026870727539,0.0,True,observed source endpoint
linear_interpolation_oracle,PIK3CA,5sxe,5swo,0.25,0.10372558981180191,0.3111771047115326,0.0007477266481146216,False,oracle geometric interpolation using the observed target
linear_interpolation_oracle,PIK3CA,5sxe,5swo,0.5,0.20745131373405457,0.20745137333869934,0.000972837267909199,False,oracle geometric interpolation using the observed target
linear_interpolation_oracle,PIK3CA,5sxe,5swo,0.75,0.3111770749092102,0.10372564196586609,0.0007330513908527792,False,oracle geometric interpolation using the observed target
linear_interpolation_oracle,PIK3CA,5sxe,5swo,1.0,0.4149026870727539,0.0,0.0,True,observed target endpoint used by oracle
