model,kinase,source_pdb,target_pdb,t,distance_to_source,distance_to_target,distance_to_active,distance_to_inactive,distance_matrix_consistency_error,is_observed_structure,supervision_status
aligned_full_conditioning,PDGFRA,6joi,8pqi,0.0,0.0,1.403868556022644,1.403868556022644,0.0,0.0,True,observed source endpoint
aligned_full_conditioning,PDGFRA,6joi,8pqi,0.25,1.2613645792007446,2.028557062149048,2.028557062149048,1.2613645792007446,0.5769182443618774,False,latent generated hypothesis
aligned_full_conditioning,PDGFRA,6joi,8pqi,0.5,2.1995933055877686,2.7893364429473877,2.7893364429473877,2.1995933055877686,1.1002836227416992,False,latent generated hypothesis
aligned_full_conditioning,PDGFRA,6joi,8pqi,0.75,3.2816660404205322,3.742234945297241,3.742234945297241,3.2816660404205322,1.6744463443756104,False,latent generated hypothesis
aligned_full_conditioning,PDGFRA,6joi,8pqi,1.0,4.64540958404541,5.031148433685303,5.031148433685303,4.64540958404541,2.304431915283203,False,generated endpoint prediction supervised against observed target
aligned_full_conditioning,PDGFRA,6joj,8pqh,0.0,0.0,11.113457679748535,11.113457679748535,0.0,0.0,True,observed source endpoint
aligned_full_conditioning,PDGFRA,6joj,8pqh,0.25,1.2879979610443115,10.860260009765625,10.860260009765625,1.2879979610443115,1.202715277671814,False,latent generated hypothesis
aligned_full_conditioning,PDGFRA,6joj,8pqh,0.5,2.2185347080230713,10.711824417114258,10.711824417114258,2.2185347080230713,2.3385305404663086,False,latent generated hypothesis
aligned_full_conditioning,PDGFRA,6joj,8pqh,0.75,3.324571132659912,10.695947647094727,10.695947647094727,3.324571132659912,3.531193971633911,False,latent generated hypothesis
aligned_full_conditioning,PDGFRA,6joj,8pqh,1.0,4.746882915496826,10.803459167480469,10.803459167480469,4.746882915496826,4.7628889083862305,False,generated endpoint prediction supervised against observed target
aligned_full_conditioning,PIK3CA,5sxe,5sx9,0.0,0.0,0.31298500299453735,0.31298500299453735,0.0,0.0,True,observed source endpoint
aligned_full_conditioning,PIK3CA,5sxe,5sx9,0.25,2.117741584777832,2.099407196044922,2.099407196044922,2.117741584777832,0.7725266814231873,False,latent generated hypothesis
aligned_full_conditioning,PIK3CA,5sxe,5sx9,0.5,3.744549512863159,3.719644069671631,3.719644069671631,3.744549512863159,1.4803425073623657,False,latent generated hypothesis
aligned_full_conditioning,PIK3CA,5sxe,5sx9,0.75,5.5758748054504395,5.547820091247559,5.547820091247559,5.5758748054504395,2.2638392448425293,False,latent generated hypothesis
aligned_full_conditioning,PIK3CA,5sxe,5sx9,1.0,7.884526252746582,7.850372791290283,7.850372791290283,7.884526252746582,3.1161580085754395,False,generated endpoint prediction supervised against observed target
aligned_full_conditioning,PIK3CA,5sxe,5swo,0.0,0.0,0.4149026870727539,0.4149026870727539,0.0,0.0,True,observed source endpoint
aligned_full_conditioning,PIK3CA,5sxe,5swo,0.25,2.181809186935425,2.2893753051757812,2.2893753051757812,2.181809186935425,0.8473989367485046,False,latent generated hypothesis
aligned_full_conditioning,PIK3CA,5sxe,5swo,0.5,3.851736068725586,3.9542834758758545,3.9542834758758545,3.851736068725586,1.6721686124801636,False,latent generated hypothesis
aligned_full_conditioning,PIK3CA,5sxe,5swo,0.75,5.731503963470459,5.828868389129639,5.828868389129639,5.731503963470459,2.547959804534912,False,latent generated hypothesis
aligned_full_conditioning,PIK3CA,5sxe,5swo,1.0,8.085968971252441,8.17996883392334,8.17996883392334,8.085968971252441,3.4315011501312256,False,generated endpoint prediction supervised against observed target
