model,kinase,source_pdb,target_pdb,t,distance_to_source,distance_to_target,distance_to_active,distance_to_inactive,distance_matrix_consistency_error,is_observed_structure,supervision_status
inverse_deactivation,PDGFRA,8pqi,6joi,0.0,0.0,1.3963857889175415,0.0,1.3963857889175415,0.0,True,observed source endpoint
inverse_deactivation,PDGFRA,8pqi,6joi,0.25,1.209513545036316,1.8074939250946045,1.209513545036316,1.8074939250946045,0.6597706079483032,False,latent generated hypothesis
inverse_deactivation,PDGFRA,8pqi,6joi,0.5,2.1629834175109863,2.4549896717071533,2.1629834175109863,2.4549896717071533,1.1713800430297852,False,latent generated hypothesis
inverse_deactivation,PDGFRA,8pqi,6joi,0.75,3.171287775039673,3.28782320022583,3.171287775039673,3.28782320022583,1.7026770114898682,False,latent generated hypothesis
inverse_deactivation,PDGFRA,8pqi,6joi,1.0,4.328692436218262,4.387719631195068,4.328692436218262,4.387719631195068,2.383571147918701,False,generated endpoint prediction supervised against observed target
inverse_deactivation,PDGFRA,8pqh,6joj,0.0,0.0,11.113455772399902,0.0,11.113455772399902,0.0,True,observed source endpoint
inverse_deactivation,PDGFRA,8pqh,6joj,0.25,1.2887285947799683,10.844893455505371,1.2887285947799683,10.844893455505371,1.2018897533416748,False,latent generated hypothesis
inverse_deactivation,PDGFRA,8pqh,6joj,0.5,2.3499109745025635,10.810992240905762,2.3499109745025635,10.810992240905762,2.3153085708618164,False,latent generated hypothesis
inverse_deactivation,PDGFRA,8pqh,6joj,0.75,3.435275077819824,10.925919532775879,3.435275077819824,10.925919532775879,3.476274251937866,False,latent generated hypothesis
inverse_deactivation,PDGFRA,8pqh,6joj,1.0,4.644662857055664,11.033775329589844,4.644662857055664,11.033775329589844,4.71170711517334,False,generated endpoint prediction supervised against observed target
inverse_deactivation,PIK3CA,5sx9,5sxe,0.0,0.0,0.31198516488075256,0.0,0.31198516488075256,0.0,True,observed source endpoint
inverse_deactivation,PIK3CA,5sx9,5sxe,0.25,1.8734755516052246,1.842342495918274,1.8734755516052246,1.842342495918274,0.8369146585464478,False,latent generated hypothesis
inverse_deactivation,PIK3CA,5sx9,5sxe,0.5,3.5070180892944336,3.48000431060791,3.5070180892944336,3.48000431060791,1.5795987844467163,False,latent generated hypothesis
inverse_deactivation,PIK3CA,5sx9,5sxe,0.75,5.225100994110107,5.205724239349365,5.225100994110107,5.205724239349365,2.4231531620025635,False,latent generated hypothesis
inverse_deactivation,PIK3CA,5sx9,5sxe,1.0,7.0703325271606445,7.0427398681640625,7.0703325271606445,7.0427398681640625,3.3245136737823486,False,generated endpoint prediction supervised against observed target
inverse_deactivation,PIK3CA,5swo,5sxe,0.0,0.0,0.399810254573822,0.0,0.399810254573822,0.0,True,observed source endpoint
inverse_deactivation,PIK3CA,5swo,5sxe,0.25,1.8816032409667969,1.9293371438980103,1.8816032409667969,1.9293371438980103,0.8372623324394226,False,latent generated hypothesis
inverse_deactivation,PIK3CA,5swo,5sxe,0.5,3.517071485519409,3.534769058227539,3.517071485519409,3.534769058227539,1.5814776420593262,False,latent generated hypothesis
inverse_deactivation,PIK3CA,5swo,5sxe,0.75,5.232966423034668,5.239806175231934,5.232966423034668,5.239806175231934,2.4116077423095703,False,latent generated hypothesis
inverse_deactivation,PIK3CA,5swo,5sxe,1.0,7.0777459144592285,7.086575508117676,7.0777459144592285,7.086575508117676,3.3189468383789062,False,generated endpoint prediction supervised against observed target
